東我孫子,31580
湖北,15220
新木,01530
布佐,33770
木下,10630
小林,15170
安食,00890
下総松崎,17960
南流山,37670
新松戸,20270
新八柱,20360
東松戸,32400
市川大野,03000
船橋法典,34510
西船橋,29360
市川,02990
船橋,34480
津田沼,24780
稲毛,03250
千葉,24180
東千葉,32030
都賀,24530
四街道,41130
物井,39360
佐倉,16030
南酒々井,37540
榎戸,04990
八街,39960
日向,33100
成東,28090
松尾,35830
横芝,40880
飯倉,01810
八日市場,40820
干潟,32610
旭,00740
飯岡,01800
倉橋,12990
猿田,16610
松岸,35890
銚子,24410
舞浜,35540
新浦安,19090
市川塩浜,03010
西船橋,29360
二俣新町,34280
南船橋,37760
新習志野,20050
海浜幕張,07530
検見川浜,13790
稲毛海岸,03260
千葉みなと,24240
蘇我,21750
佐原,16650
香取,08620
十二橋,18470
千葉,24180
本千葉,35430
蘇我,21750
鎌取,08970
誉田,35410
土気,26070
大網,05390
永田,27170
本納,35460
新茂原,20330
茂原,39370
八積,40020
上総一ノ宮,08110
東浪見,26670
太東,21980
長者町,24430
三門,36310
大原,06200
浪花,27940
御宿,07420
勝浦,08490
鵜原,04500
上総興津,08140
行川アイランド,27960
安房小湊,01680
安房天津,01650
安房鴨川,01670
大網,05390
福俵,33690
東金,25610
求名,12900
成東,28090
千葉,24180
本千葉,35430
蘇我,21750
浜野,31130
八幡宿,40570
五井,13840
姉ヶ崎,01140
長浦,26880
袖ヶ浦,21770
巌根,03900
木更津,10750
君津,11830
青堀,00220
大貫,06140
佐貫町,16460
上総湊,08240
竹岡,22840
浜金谷,31060
保田,35070
安房勝山,01660
岩井,03780
富浦,26380
那古船形,27720
館山,23220
九重,14780
千倉,24020
千歳,24110
南三原,37710
和田浦,41760
江見,05110
太海,34420
安房鴨川,01670
木更津,10750
祇園,10640
上総清川,08170
東清川,31860
横田,40920
東横田,32570
馬来田,35630
下郡,18040
小櫃,07150
俵田,23720
久留里,13100
平山,33380
上総松丘,08220
上総亀山,08150
浦安,04690
南行徳,37450
行徳,12030
妙典,38520
原木中山,31240
西船橋,29360
本八幡,39350
国府台,14310
市川真間,03020
菅野,20540
京成八幡,13710
鬼越,07050
京成中山,13640
東中山,32130
京成西船,13660
海神,07470
京成船橋,13680
大神宮下,21940
船橋競馬場,34490
谷津,40000
京成津田沼,13630
京成大久保,13530
実籾,38200
八千代台,39970
京成大和田,13540
勝田台,08540
志津,17410
ユーカリが丘,40660
京成臼井,13520
京成佐倉,13570
大佐倉,05800
京成酒々井,13580
宗吾参道,21630
公津の杜,14180
京成成田,13650
東成田,32150
空港第２ビル,12430
成田空港,28020
京成津田沼,13630
京成幕張本郷,13700
京成幕張,13690
検見川,13780
京成稲毛,13500
みどり台,37130
西登戸,29200
新千葉,19860
京成千葉,13620
千葉中央,24210
千葉中央,24210
千葉寺,24220
大森台,06390
学園前,07620
おゆみ野,07290
ちはら台,24260
松戸,35990
上本郷,09390
松戸新田,36000
みのり台,38120
八柱,40140
常盤平,25990
五香,14750
元山,39330
くぬぎ山,12810
北初富,11500
新鎌ヶ谷,19270
初富,30840
鎌ヶ谷大仏,08880
二和向台,34300
三咲,36660
滝不動,22810
高根公団,22480
高根木戸,22470
北習志野,11400
習志野,27980
薬園台,39780
前原,35570
新津田沼,19870
京成津田沼,13630
川間,10140
七光台,27830
清水公園,17750
愛宕,01010
野田市,30060
梅郷,04620
運河,04730
江戸川台,04930
初石,30720
流山おおたかの森,76125
豊四季,26530
柏,07970
新柏,19220
増尾,35730
逆井,15830
高柳,22610
六実,38950
新鎌ヶ谷,19270
鎌ヶ谷,08870
馬込沢,35700
塚田,24560
新船橋,20190
船橋,34480
矢切,39760
北国分,11160
秋山,00490
東松戸,32400
松飛台,36060
大町,06270
新鎌ヶ谷,19270
西白井,28840
白井,18890
小室,15400
千葉ニュータウン中央,24230
印西牧の原,03970
印旛日本医大,03990
南流山,37670
流山セントラルパーク,76120
流山おおたかの森,76125
柏の葉キャンパス,76130
柏たなか,76135
千葉みなと,24240
市役所前,18380
千葉,24180
栄町,15760
葭川公園,40980
県庁前,13820
千葉公園,24190
作草部,16010
天台,25400
穴川,01110
スポーツセンター,20780
動物公園,25840
みつわ台,37060
都賀,24530
桜木,16090
小倉台,06720
千城台北,24050
千城台,24040
馬橋,36120
幸谷,14380
小金城趾,14560
鰭ヶ崎,33400
平和台,34670
流山,27670
西船橋,29360
東海神,31750
飯山満,30440
北習志野,11400
船橋日大前,34500
八千代緑が丘,39990
八千代中央,39980
村上,38960
東葉勝田台,25890
ユーカリが丘,40660
地区センター,23910
公園,13920
女子大,18780
中学校,24350
井野,03490
五井,13840
上総村上,08250
海士有木,01280
上総三又,08230
上総山田,08260
光風台,14340
馬立,04510
上総牛久,08120
上総川間,08160
上総鶴舞,08190
上総久保,08180
高滝,22320
里見,16410
飯給,02920
月崎,24600
上総大久保,08130
養老溪谷,40860
上総中野,08210
上総中野,08210
西畑,29290
総元,33780
久我原,12450
東総元,32300
小谷松,15470
大多喜,05960
城見ヶ丘,08201
上総中川,08200
国吉,12800
新田野,29630
上総東,08100
西大原,28470
大原,06200
銚子,24410
仲ノ町,63445
観音,63450
本銚子,63455
笠上黒生,63460
西海鹿島,63465
海鹿島,63470
君ヶ浜,63475
犬吠,63480
外川,63485
東成田,32150
芝山千代田,53925
東松戸,32400
新鎌ヶ谷,19270
千葉ニュータウン中央,24230
印旛日本医大,03990
成田湯川,03995
空港第２ビル,12430
成田空港,28020
